payment_id,payment_token_id,external_ticket_id,conversation_created_at,conversation_created_at_date,channel,assignee_id,updated_at,closed_at,message_count,last_reply_at,language,imported_at,unique_public_agent_count,public_mean_character_count,public_mean_word_count,private_message_count,public_message_count,klaus_sentiment,is_closed,agent_most_public_messages,first_response_time,first_resolution_time_seconds,full_resolution_time_seconds,most_active_internal_user_id,deleted_at
10007,10195,149309300331450,2023-03-29 08:06:42.000000 UTC,2023-03-29,conversation,22304,2023-04-04 07:07:07.000000 UTC,2023-04-04 07:06:53.000000 UTC,31,2023-04-04 07:07:07.000000 UTC,en,2023-04-04 08:30:22.030615 UTC,1,58.15789474,11.36842105,12,18,NEGATIVE,TRUE,5103352,,,,22304,
10007,10195,149309300331563,2023-03-29 16:57:16.000000 UTC,2023-03-29,conversation,25585,2023-04-17 13:29:36.000000 UTC,2023-04-17 13:29:36.000000 UTC,101,2023-04-17 13:29:30.000000 UTC,en,2023-04-17 16:10:17.734420 UTC,2,51.90909091,10.07792208,24,75,NEGATIVE,TRUE,5826441,,,,25585,
10007,10195,149309300322515,2023-02-28 13:08:27.000000 UTC,2023-02-28,conversation,10155,2023-04-06 08:09:59.000000 UTC,2023-04-06 08:09:59.000000 UTC,22,2023-04-06 08:09:48.000000 UTC,en,2023-04-06 08:30:49.280512 UTC,1,111.0555556,20.77777778,4,17,NEGATIVE,TRUE,3565392,,,,10155,
10007,10195,149309300331424,2023-03-28 23:58:03.000000 UTC,2023-03-28,conversation,22304,2023-04-11 08:01:51.000000 UTC,2023-04-11 08:01:51.000000 UTC,7,2023-04-11 08:01:45.000000 UTC,en,2023-04-11 08:38:12.084624 UTC,1,241.4,41.8,2,4,NEGATIVE,TRUE,5103352,,,,22304,
10007,10195,149309300331357,2023-03-28 13:49:37.000000 UTC,2023-03-28,conversation,10155,2023-03-31 11:03:10.000000 UTC,2023-03-31 11:02:58.000000 UTC,35,2023-03-31 11:03:10.000000 UTC,en,2023-03-31 12:00:32.564125 UTC,1,78.96875,15.65625,3,31,NEGATIVE,TRUE,3565392,,,,10155,
10007,10195,149309300327271,2023-03-15 10:49:17.000000 UTC,2023-03-15,conversation,10155,2023-03-15 13:39:03.000000 UTC,2023-03-15 13:38:51.000000 UTC,35,2023-03-15 13:39:03.000000 UTC,en,2023-03-15 16:10:12.848335 UTC,2,41.90625,7.5625,3,31,NEGATIVE,TRUE,5103352,,,,22304,
10007,10195,149309300327236,2023-03-15 09:53:36.000000 UTC,2023-03-15,conversation,22304,2023-04-11 09:21:14.000000 UTC,2023-04-11 09:21:03.000000 UTC,80,2023-04-11 09:21:14.000000 UTC,en,2023-04-11 11:40:13.009561 UTC,2,79.41860465,15.13953488,37,42,NEGATIVE,TRUE,5103352,,,,22304,
10007,10195,149309300327349,2023-03-15 12:40:45.000000 UTC,2023-03-15,conversation,10155,2023-03-20 13:01:39.000000 UTC,2023-03-20 13:01:26.000000 UTC,72,2023-03-20 13:01:39.000000 UTC,en,2023-03-20 13:30:45.996771 UTC,1,70.71875,13.296875,8,63,NEGATIVE,TRUE,3565392,,,,10155,
10007,10195,149309300327295,2023-03-15 11:29:38.000000 UTC,2023-03-15,conversation,25585,2023-04-11 12:34:13.000000 UTC,2023-04-11 12:34:13.000000 UTC,145,2023-04-11 12:34:11.000000 UTC,en,2023-04-11 14:50:18.848273 UTC,3,63.808,12.728,20,123,NEGATIVE,TRUE,3565392,,,,10155,
10455,1001621,205030800000374,2023-03-24 09:49:21.000000 UTC,2023-03-24,conversation,10245,2023-05-10 03:42:32.000000 UTC,2023-03-24 09:49:54.000000 UTC,4,2023-03-24 09:49:54.000000 UTC,en,2023-05-10 06:20:20.281154 UTC,1,91,13.5,0,3,NEGATIVE,TRUE,3635729,,,,10245,
10350,1001617,205030800000374,2023-03-24 09:49:21.000000 UTC,2023-03-24,conversation,10245,2023-05-10 03:42:32.000000 UTC,2023-03-24 09:49:54.000000 UTC,4,2023-03-24 09:49:54.000000 UTC,en,2023-05-10 06:50:46.919296 UTC,1,91,13.5,0,3,NEGATIVE,TRUE,3635729,,,,10245,
10350,1001617,205030800000380,2023-03-24 11:05:38.000000 UTC,2023-03-24,conversation,10245,2023-05-10 03:42:33.000000 UTC,2023-03-24 11:05:52.000000 UTC,5,2023-03-24 11:06:43.000000 UTC,en,2023-05-10 06:50:46.060234 UTC,1,135.4,20.6,0,3,POSITIVE,TRUE,3635729,,,,10245,
10455,1001621,205030800000380,2023-03-24 11:05:38.000000 UTC,2023-03-24,conversation,10245,2023-05-10 03:42:33.000000 UTC,2023-03-24 11:05:52.000000 UTC,5,2023-03-24 11:06:43.000000 UTC,en,2023-05-10 06:20:19.938537 UTC,1,135.4,20.6,0,3,POSITIVE,TRUE,3635729,,,,10245,
10350,1001617,205030800000385,2023-03-24 12:03:09.000000 UTC,2023-03-24,conversation,10245,2023-05-10 03:42:34.000000 UTC,2023-03-24 12:03:25.000000 UTC,5,2023-03-24 12:03:35.000000 UTC,en,2023-05-10 06:50:47.463405 UTC,1,111.4,16.4,0,3,NEGATIVE,TRUE,3635729,,,,10245,
10455,1001621,205030800000385,2023-03-24 12:03:09.000000 UTC,2023-03-24,conversation,10245,2023-05-10 03:42:34.000000 UTC,2023-03-24 12:03:25.000000 UTC,5,2023-03-24 12:03:35.000000 UTC,en,2023-05-10 06:20:20.330851 UTC,1,111.4,16.4,0,3,NEGATIVE,TRUE,3635729,,,,10245,
10455,1001621,205030800000375,2023-03-24 09:51:54.000000 UTC,2023-03-24,conversation,10245,2023-05-10 03:42:32.000000 UTC,2023-03-24 09:52:23.000000 UTC,6,2023-03-24 09:52:34.000000 UTC,en,2023-05-10 06:20:20.330705 UTC,1,99.66666667,15.33333333,0,4,NEGATIVE,TRUE,3635729,,,,10245,
10350,1001617,205030800000375,2023-03-24 09:51:54.000000 UTC,2023-03-24,conversation,10245,2023-05-10 03:42:32.000000 UTC,2023-03-24 09:52:23.000000 UTC,6,2023-03-24 09:52:34.000000 UTC,en,2023-05-10 06:50:46.991752 UTC,1,99.66666667,15.33333333,0,4,NEGATIVE,TRUE,3635729,,,,10245,
10007,10195,149309300330865,2023-03-24 20:20:43.000000 UTC,2023-03-24,email,10155,2023-05-11 13:55:25.000000 UTC,2023-05-11 13:55:25.000000 UTC,26,2023-05-11 13:08:22.000000 UTC,en,2023-05-11 17:00:25.782781 UTC,1,148.9411765,28.11764706,9,17,NEGATIVE,TRUE,3565392,,,,10155,
10007,10195,149309300330795,2023-03-24 13:58:38.000000 UTC,2023-03-24,conversation,22304,2023-03-30 08:21:37.000000 UTC,2023-03-30 08:21:37.000000 UTC,48,2023-03-24 14:41:47.000000 UTC,en,2023-03-30 10:40:24.034675 UTC,1,62.57777778,12.02222222,3,45,NEGATIVE,TRUE,5103352,,,,22304,
10007,10195,149309300330870,2023-03-24 21:23:35.000000 UTC,2023-03-24,conversation,25585,2023-04-04 08:54:04.000000 UTC,2023-04-04 08:53:51.000000 UTC,137,2023-04-04 08:54:04.000000 UTC,en,2023-04-04 11:40:13.215419 UTC,2,137.5677966,26.66949153,19,117,POSITIVE,TRUE,5826441,,,,25585,
10007,10195,149309300326712,2023-03-09 14:39:35.000000 UTC,2023-03-09,conversation,10155,2023-03-20 13:01:53.000000 UTC,2023-03-20 13:01:53.000000 UTC,5,2023-03-20 13:01:40.000000 UTC,pt,2023-03-20 13:30:45.613936 UTC,2,110.75,22,1,4,NEGATIVE,TRUE,3565392,,,,10155,
10007,10195,149309300326701,2023-03-09 12:04:36.000000 UTC,2023-03-09,conversation,10155,2023-03-09 12:46:03.000000 UTC,2023-03-09 12:46:03.000000 UTC,11,2023-03-09 12:45:56.000000 UTC,en,2023-03-09 14:30:19.587101 UTC,1,100.9,19.1,1,7,NEGATIVE,TRUE,3565392,,,,10155,
10007,10195,149309300326699,2023-03-09 11:05:55.000000 UTC,2023-03-09,conversation,22304,2023-03-14 15:11:20.000000 UTC,2023-03-14 15:11:08.000000 UTC,16,2023-03-14 15:11:20.000000 UTC,en,2023-03-14 18:00:17.540641 UTC,1,76.66666667,14.93333333,1,13,NEGATIVE,TRUE,5103352,,,,22304,
10007,10195,149309300326674,2023-03-09 01:16:21.000000 UTC,2023-03-09,conversation,22304,2023-03-10 09:22:09.000000 UTC,2023-03-10 09:21:57.000000 UTC,68,2023-03-10 09:22:09.000000 UTC,en,2023-03-10 09:30:26.926081 UTC,2,67.5625,12.578125,4,62,NEGATIVE,TRUE,5103352,,,,22304,
10007,10195,149309300326722,2023-03-09 17:41:10.000000 UTC,2023-03-09,conversation,25585,2023-03-16 16:29:13.000000 UTC,2023-03-16 16:28:43.000000 UTC,81,2023-03-16 16:29:13.000000 UTC,en,2023-03-16 17:40:26.460994 UTC,2,59.64615385,11.93846154,16,64,NEGATIVE,TRUE,5826441,,,,25585,
10007,10195,149309300321220,2023-02-22 08:35:51.000000 UTC,2023-02-22,conversation,22304,2023-03-02 08:35:24.000000 UTC,2023-03-02 08:35:11.000000 UTC,64,2023-03-02 08:35:24.000000 UTC,en,2023-03-02 10:10:15.775905 UTC,1,66.17307692,12.90384615,12,51,NEGATIVE,TRUE,5103352,,,,22304,
10639,1001481,205030800000336,2023-03-17 08:24:37.000000 UTC,2023-03-17,conversation,23562,2023-05-26 05:50:55.000000 UTC,2023-03-17 08:27:27.000000 UTC,7,2023-03-17 08:27:23.000000 UTC,et,2023-05-26 07:51:09.815827 UTC,1,40.85714286,7,0,6,NEGATIVE,TRUE,5802524,21,170,170,23562,
10756,1001614,205030800000336,2023-03-17 08:24:37.000000 UTC,2023-03-17,conversation,23562,2023-05-26 05:50:55.000000 UTC,2023-03-17 08:27:27.000000 UTC,7,2023-03-17 08:27:23.000000 UTC,et,2023-05-26 07:50:40.451345 UTC,1,40.85714286,7,0,6,NEGATIVE,TRUE,5802524,21,170,170,23562,
10007,10195,149309300327978,2023-03-17 19:55:26.000000 UTC,2023-03-17,conversation,25585,2023-03-23 19:52:22.000000 UTC,2023-03-23 19:52:10.000000 UTC,30,2023-03-23 19:52:22.000000 UTC,en,2023-03-23 22:00:22.638958 UTC,1,83.48275862,15.89655172,1,28,NEGATIVE,TRUE,5826441,,,,25585,
10007,10195,149309300327840,2023-03-17 13:05:26.000000 UTC,2023-03-17,conversation,25585,2023-06-06 14:26:22.000000 UTC,2023-06-06 14:26:23.000000 UTC,93,2023-06-06 06:53:33.000000 UTC,en,2023-06-19 07:11:50.262002 UTC,2,81.07575758,15.87878788,27,65,NEGATIVE,TRUE,5826441,98,2220170,3086456,25585,
10756,1001614,205030800000338,2023-03-17 09:17:38.000000 UTC,2023-03-17,conversation,23562,2023-05-26 05:50:55.000000 UTC,2023-03-17 09:19:00.000000 UTC,7,2023-03-17 09:18:57.000000 UTC,et,2023-05-26 07:50:40.644746 UTC,1,39.85714286,6.857142857,0,6,NEGATIVE,TRUE,5802524,33,82,82,23562,
10639,1001481,205030800000338,2023-03-17 09:17:38.000000 UTC,2023-03-17,conversation,23562,2023-05-26 05:50:55.000000 UTC,2023-03-17 09:19:00.000000 UTC,7,2023-03-17 09:18:57.000000 UTC,et,2023-05-26 07:51:09.891916 UTC,1,39.85714286,6.857142857,0,6,NEGATIVE,TRUE,5802524,33,82,82,23562,
10007,10195,149309300327726,2023-03-16 14:22:54.000000 UTC,2023-03-16,conversation,25585,2023-03-23 21:35:49.000000 UTC,2023-03-23 21:33:02.000000 UTC,82,2023-03-23 21:35:49.000000 UTC,es,2023-03-23 22:00:34.038015 UTC,2,107.9859155,19.97183099,11,70,NEGATIVE,TRUE,5826441,,,,25585,
10007,10195,149309300327651,2023-03-16 07:21:12.000000 UTC,2023-03-16,conversation,22304,2023-04-05 07:25:52.000000 UTC,2023-04-05 07:12:16.000000 UTC,153,2023-04-05 07:25:52.000000 UTC,en,2023-04-05 10:20:34.968271 UTC,1,47.21505376,9.193548387,28,91,NEGATIVE,TRUE,5103352,,,,22304,
10007,10195,149309300380171,2023-09-27 19:40:08.000000 UTC,2023-09-27,conversation,25585,2023-09-28 07:40:56.000000 UTC,2023-09-28 07:40:56.000000 UTC,15,2023-09-28 07:40:48.000000 UTC,en,2023-09-28 09:40:34.799866 UTC,2,81.64285714,15.92857143,1,14,NEGATIVE,TRUE,5826441,11,10848,10848,25585,
10007,1001883,149309300380171,2023-09-27 19:40:08.000000 UTC,2023-09-27,conversation,25585,2023-09-28 07:40:56.000000 UTC,2023-09-28 07:40:56.000000 UTC,15,2023-09-28 07:40:48.000000 UTC,en,2023-09-28 08:00:55.286242 UTC,2,81.64285714,15.92857143,1,14,NEGATIVE,TRUE,5826441,11,10848,10848,25585,
10007,1001883,149309300379963,2023-09-27 11:47:45.000000 UTC,2023-09-27,conversation,36530,2023-09-27 12:00:16.000000 UTC,2023-09-27 12:00:16.000000 UTC,12,2023-09-27 12:00:07.000000 UTC,uk,2023-09-27 12:30:47.100470 UTC,1,109.4545455,21.63636364,1,11,POSITIVE,TRUE,6547026,29,751,751,36530,
10007,10195,149309300380047,2023-09-27 13:53:05.000000 UTC,2023-09-27,conversation,36530,2023-09-27 13:55:16.000000 UTC,2023-09-27 13:55:16.000000 UTC,8,2023-09-27 13:55:11.000000 UTC,en,2023-09-27 14:10:36.954380 UTC,1,22.28571429,4.285714286,1,7,NEGATIVE,TRUE,6547026,21,131,131,36530,
10007,1001883,149309300380047,2023-09-27 13:53:05.000000 UTC,2023-09-27,conversation,36530,2023-09-27 13:55:16.000000 UTC,2023-09-27 13:55:16.000000 UTC,8,2023-09-27 13:55:11.000000 UTC,en,2023-09-27 14:40:43.263157 UTC,1,22.28571429,4.285714286,1,7,NEGATIVE,TRUE,6547026,21,131,131,36530,
10007,1001883,149309300379964,2023-09-27 11:47:52.000000 UTC,2023-09-27,conversation,36530,2023-10-03 07:59:35.000000 UTC,2023-10-03 07:59:22.000000 UTC,57,2023-10-03 07:59:35.000000 UTC,nl,2023-10-03 09:20:35.228578 UTC,2,81.86956522,15.93478261,11,45,NEGATIVE,TRUE,6547026,42,202290,202290,36530,
10007,10195,149309300379964,2023-09-27 11:47:52.000000 UTC,2023-09-27,conversation,36530,2023-10-03 07:59:35.000000 UTC,2023-10-03 07:59:22.000000 UTC,57,2023-10-03 07:59:35.000000 UTC,nl,2023-10-03 09:00:32.774049 UTC,2,81.86956522,15.93478261,11,45,NEGATIVE,TRUE,6547026,42,202290,202290,36530,
10007,10195,149309300380100,2023-09-27 15:32:17.000000 UTC,2023-09-27,conversation,36530,2023-10-03 15:33:07.000000 UTC,2023-10-03 15:32:51.000000 UTC,23,2023-10-03 15:33:07.000000 UTC,fr,2023-10-03 16:40:30.296405 UTC,1,173.952381,32.66666667,2,20,NEGATIVE,TRUE,6547026,20,216034,216034,36530,
10007,1001883,149309300380100,2023-09-27 15:32:17.000000 UTC,2023-09-27,conversation,36530,2023-10-03 15:33:07.000000 UTC,2023-10-03 15:32:51.000000 UTC,23,2023-10-03 15:33:07.000000 UTC,fr,2023-10-03 16:00:44.778495 UTC,1,173.952381,32.66666667,2,20,NEGATIVE,TRUE,6547026,20,216034,216034,36530,
10007,1001473,205030800000367,2023-03-23 13:22:40.000000 UTC,2023-03-23,conversation,10245,2023-03-23 13:22:49.000000 UTC,,4,2023-03-23 13:22:49.000000 UTC,en,2023-03-23 15:30:16.338078 UTC,1,572.5,106,0,3,NEGATIVE,FALSE,3635729,,,,10245,
10007,10195,149309300330489,2023-03-23 16:27:08.000000 UTC,2023-03-23,conversation,25585,2023-03-28 14:03:58.000000 UTC,2023-03-28 14:03:47.000000 UTC,25,2023-03-28 14:03:58.000000 UTC,en,2023-03-28 14:20:24.226015 UTC,1,76.29166667,15.33333333,1,23,NEGATIVE,TRUE,5826441,,,,25585,
10007,10195,149309300330503,2023-03-23 19:03:19.000000 UTC,2023-03-23,conversation,25585,2023-04-06 14:07:55.000000 UTC,2023-04-06 14:07:55.000000 UTC,32,2023-04-06 14:07:53.000000 UTC,en,2023-04-06 14:50:59.655957 UTC,1,71.46428571,14.28571429,4,26,NEGATIVE,TRUE,5826441,,,,25585,
10007,10195,149309300333274,2023-04-25 11:32:23.000000 UTC,2023-04-25,conversation,25585,2023-07-03 13:28:53.000000 UTC,2023-07-03 13:28:53.000000 UTC,107,2023-07-03 10:58:30.000000 UTC,ru,2023-07-03 14:50:18.018774 UTC,4,84.56164384,16.17808219,34,71,POSITIVE,TRUE,5826441,865,938167,2652990,25585,
10007,10195,149309300333312,2023-04-25 17:20:41.000000 UTC,2023-04-25,conversation,25585,2023-05-31 20:33:51.000000 UTC,2023-05-31 20:33:51.000000 UTC,244,2023-05-31 20:33:50.000000 UTC,en,2023-05-31 22:00:24.744482 UTC,3,59.87218045,11.72180451,16,133,NEGATIVE,FALSE,3779553,61,852034,1415590,10071,
10007,1001883,149309300372539,2023-09-20 20:15:15.000000 UTC,2023-09-20,conversation,25585,2023-09-29 07:04:15.000000 UTC,2023-09-29 07:04:15.000000 UTC,28,2023-09-29 07:04:08.000000 UTC,en,2023-09-29 07:50:43.944182 UTC,2,78.24,14.64,3,25,NEGATIVE,TRUE,5826441,12,330540,330540,25585,
10007,10195,149309300372539,2023-09-20 20:15:15.000000 UTC,2023-09-20,conversation,25585,2023-09-29 07:04:15.000000 UTC,2023-09-29 07:04:15.000000 UTC,28,2023-09-29 07:04:08.000000 UTC,en,2023-09-29 07:20:29.423176 UTC,2,78.24,14.64,3,25,NEGATIVE,TRUE,5826441,12,330540,330540,25585,
10007,1001883,149309300372502,2023-09-20 11:21:55.000000 UTC,2023-09-20,email,36530,2023-09-21 14:06:05.000000 UTC,2023-09-21 14:06:05.000000 UTC,11,2023-09-21 14:05:22.000000 UTC,en,2023-09-21 15:20:20.652516 UTC,1,267,49.875,3,8,NEGATIVE,TRUE,6547026,398,63850,63850,36530,
10007,10195,149309300372488,2023-09-20 09:06:46.000000 UTC,2023-09-20,conversation,36530,2023-10-11 07:13:59.000000 UTC,2023-10-11 07:13:47.000000 UTC,60,2023-10-11 07:13:59.000000 UTC,en,2023-10-11 07:40:28.417300 UTC,2,91.8,16.96363636,5,54,NEGATIVE,TRUE,6547026,14,751993,751993,36530,
10007,1001883,149309300372488,2023-09-20 09:06:46.000000 UTC,2023-09-20,conversation,36530,2023-10-11 07:13:59.000000 UTC,2023-10-11 07:13:47.000000 UTC,60,2023-10-11 07:13:59.000000 UTC,en,2023-10-11 08:10:28.625881 UTC,2,91.8,16.96363636,5,54,NEGATIVE,TRUE,6547026,14,751993,751993,36530,
10007,10195,149309300332772,2023-04-17 11:06:06.000000 UTC,2023-04-17,conversation,25585,2023-04-18 09:27:14.000000 UTC,2023-04-18 09:27:02.000000 UTC,11,2023-04-18 09:27:14.000000 UTC,en,2023-04-20 13:27:40.320197 UTC,2,106.5,18.75,3,6,NEGATIVE,TRUE,5103352,,,,22304,
10007,10195,149309300332811,2023-04-17 17:03:39.000000 UTC,2023-04-17,conversation,25585,2023-04-18 14:50:09.000000 UTC,2023-04-18 14:50:09.000000 UTC,23,2023-04-18 14:49:56.000000 UTC,en,2023-04-20 13:28:19.398939 UTC,1,111.7857143,21.42857143,9,13,NEGATIVE,TRUE,5826441,,,,25585,
10007,10195,149309300332793,2023-04-17 14:48:48.000000 UTC,2023-04-17,conversation,25585,2023-04-18 12:25:31.000000 UTC,2023-04-18 12:25:19.000000 UTC,25,2023-04-18 12:25:31.000000 UTC,nl,2023-04-20 13:28:01.085116 UTC,1,74.20833333,14.79166667,1,23,NEGATIVE,TRUE,5826441,,,,25585,
10007,10195,149309300332790,2023-04-17 14:22:43.000000 UTC,2023-04-17,conversation,25585,2023-04-17 16:13:08.000000 UTC,2023-04-17 16:13:08.000000 UTC,43,2023-04-17 16:12:58.000000 UTC,es,2023-04-17 19:20:12.412343 UTC,1,54.24390244,10.53658537,2,40,NEGATIVE,TRUE,5826441,,,,25585,
10007,10195,149309300372557,2023-09-21 06:31:09.000000 UTC,2023-09-21,conversation,22304,2023-09-25 07:15:51.000000 UTC,2023-09-25 07:15:39.000000 UTC,45,2023-09-25 07:15:51.000000 UTC,en,2023-09-25 08:00:50.725994 UTC,1,118.047619,21.46511628,2,36,NEGATIVE,TRUE,5103352,205,108939,108939,22304,
10007,1001883,149309300372557,2023-09-21 06:31:09.000000 UTC,2023-09-21,conversation,22304,2023-09-25 07:15:51.000000 UTC,2023-09-25 07:15:39.000000 UTC,45,2023-09-25 07:15:51.000000 UTC,en,2023-09-25 08:30:40.046688 UTC,1,118.047619,21.46511628,2,36,NEGATIVE,TRUE,5103352,205,108939,108939,22304,
10007,1001883,149309300374235,2023-09-21 11:38:56.000000 UTC,2023-09-21,conversation,22304,2023-09-29 09:30:24.000000 UTC,2023-09-29 09:30:24.000000 UTC,94,2023-09-29 09:30:15.000000 UTC,en,2023-09-29 10:00:50.760387 UTC,2,90.47619048,17.44047619,10,83,NEGATIVE,TRUE,6547026,53,315371,316288,36530,
10007,10195,149309300374235,2023-09-21 11:38:56.000000 UTC,2023-09-21,conversation,22304,2023-09-29 09:30:24.000000 UTC,2023-09-29 09:30:24.000000 UTC,94,2023-09-29 09:30:15.000000 UTC,en,2023-09-29 11:40:25.941998 UTC,2,90.47619048,17.44047619,10,83,NEGATIVE,TRUE,6547026,53,315371,316288,36530,
10007,1001883,149309300373494,2023-09-21 09:03:31.000000 UTC,2023-09-21,conversation,36530,2023-09-21 10:33:35.000000 UTC,2023-09-21 10:33:23.000000 UTC,19,2023-09-21 10:33:35.000000 UTC,en,2023-09-21 11:00:43.231656 UTC,1,218.6666667,43.06666667,4,14,NEGATIVE,TRUE,6547026,46,5392,5392,36530,
10007,10195,149309300374749,2023-09-21 13:19:53.000000 UTC,2023-09-21,conversation,36530,2023-09-28 14:12:40.000000 UTC,2023-09-28 14:12:40.000000 UTC,79,2023-09-28 14:12:32.000000 UTC,en,2023-09-28 16:10:33.212247 UTC,2,70.70491803,14.08196721,18,60,NEGATIVE,TRUE,6547026,36,162388,273167,36530,
10007,1001883,149309300374749,2023-09-21 13:19:53.000000 UTC,2023-09-21,conversation,36530,2023-09-28 14:12:40.000000 UTC,2023-09-28 14:12:40.000000 UTC,79,2023-09-28 14:12:32.000000 UTC,en,2023-09-28 14:30:41.821637 UTC,2,70.70491803,14.08196721,18,60,NEGATIVE,TRUE,6547026,36,162388,273167,36530,
10007,1001654,30011,2023-05-05 10:38:21.000000 UTC,2023-05-05,chat,24914,2023-05-05 11:06:11.000000 UTC,,7,2023-05-05 11:06:11.000000 UTC,en,2023-05-05 12:41:04.167629 UTC,1,106.4,17.4,2,7,NEGATIVE,FALSE,406112851794,,,,24914,
10756,1001626,30011,2023-05-05 10:38:21.000000 UTC,2023-05-05,chat,24914,2023-05-05 11:06:11.000000 UTC,,7,2023-05-05 11:06:11.000000 UTC,en,2023-05-05 11:40:38.770239 UTC,1,106.4,17.4,2,7,NEGATIVE,FALSE,406112851794,,,,24914,
10007,1000549,30011,2023-05-05 10:38:21.000000 UTC,2023-05-05,chat,24914,2023-05-05 11:06:11.000000 UTC,,7,2023-05-05 11:06:11.000000 UTC,en,2023-05-05 12:41:04.086613 UTC,1,106.4,17.4,2,7,NEGATIVE,FALSE,406112851794,,,,24914,
10007,1001302,30011,2023-05-05 10:38:21.000000 UTC,2023-05-05,chat,24914,2023-05-05 11:06:11.000000 UTC,,7,2023-05-05 11:06:11.000000 UTC,en,2023-05-05 12:41:53.436643 UTC,1,106.4,17.4,2,7,NEGATIVE,FALSE,406112851794,,,,24914,
10007,10195,149309300333881,2023-05-05 07:01:19.000000 UTC,2023-05-05,conversation,22304,2023-05-10 07:02:10.000000 UTC,2023-05-10 07:02:10.000000 UTC,17,2023-05-10 07:02:00.000000 UTC,en,2023-05-11 07:20:08.175622 UTC,1,93.2,17.73333333,2,14,POSITIVE,TRUE,5103352,,,,22304,
10007,10195,149309300333917,2023-05-05 14:40:20.000000 UTC,2023-05-05,conversation,25585,2023-05-05 14:49:15.000000 UTC,2023-05-05 14:49:02.000000 UTC,17,2023-05-05 14:49:15.000000 UTC,en,2023-05-08 19:33:05.201054 UTC,1,46.0625,8.6875,1,15,NEGATIVE,TRUE,5826441,,,,25585,
10007,10195,149309300333913,2023-05-05 14:15:37.000000 UTC,2023-05-05,conversation,25585,2023-05-05 14:26:00.000000 UTC,2023-05-05 14:26:00.000000 UTC,26,2023-05-05 14:25:58.000000 UTC,en,2023-05-08 19:33:04.120244 UTC,2,81.83333333,15.66666667,8,18,POSITIVE,TRUE,5826441,,,,25585,
10007,10195,149309300333924,2023-05-05 15:49:55.000000 UTC,2023-05-05,conversation,25585,2023-05-17 14:29:08.000000 UTC,2023-05-17 14:28:54.000000 UTC,39,2023-05-17 14:29:08.000000 UTC,en,2023-05-17 16:00:19.637708 UTC,1,83.125,16.0625,7,30,NEGATIVE,TRUE,5826441,192,427139,427139,25585,
10007,10195,149309300331897,2023-04-03 14:01:24.000000 UTC,2023-04-03,conversation,25585,2023-04-11 14:57:05.000000 UTC,2023-04-11 14:57:05.000000 UTC,26,2023-04-11 14:57:03.000000 UTC,en,2023-04-11 18:00:14.377961 UTC,2,235.6521739,42.73913043,3,23,NEGATIVE,TRUE,5826441,,,,25585,
10007,10195,149309300331880,2023-04-03 11:48:07.000000 UTC,2023-04-03,conversation,25585,2023-07-14 15:06:02.000000 UTC,2023-07-14 15:06:02.000000 UTC,145,2023-07-14 15:05:50.000000 UTC,en,2023-07-14 15:10:24.488065 UTC,2,66.1322314,13.09917355,24,119,NEGATIVE,TRUE,5826441,554,471254,4007875,25585,
10007,10195,149309300332469,2023-04-12 10:26:08.000000 UTC,2023-04-12,conversation,22304,2023-06-30 09:30:09.000000 UTC,2023-06-30 09:29:58.000000 UTC,62,2023-06-30 09:30:09.000000 UTC,uk,2023-06-30 11:00:20.517918 UTC,1,70.675,13.725,22,39,NEGATIVE,TRUE,5103352,20,761891,3074630,22304,
10007,10195,149309300332475,2023-04-12 12:04:43.000000 UTC,2023-04-12,conversation,25585,2023-04-13 15:27:30.000000 UTC,2023-04-13 15:27:18.000000 UTC,15,2023-04-13 15:27:30.000000 UTC,en,2023-04-13 17:10:20.558376 UTC,1,70,13.92307692,2,12,NEGATIVE,TRUE,5826441,,,,25585,
10007,10195,149309300332520,2023-04-12 19:11:43.000000 UTC,2023-04-12,conversation,25585,2023-04-17 12:31:55.000000 UTC,2023-04-17 12:31:43.000000 UTC,20,2023-04-17 12:31:55.000000 UTC,en,2023-04-17 13:00:38.459321 UTC,1,55.88888889,11.33333333,2,17,NEGATIVE,TRUE,5826441,,,,25585,
10007,10195,149309300332478,2023-04-12 12:23:52.000000 UTC,2023-04-12,conversation,25585,2023-05-08 15:50:26.000000 UTC,2023-05-08 15:50:12.000000 UTC,50,2023-05-08 15:50:26.000000 UTC,en,2023-05-08 17:50:24.476625 UTC,1,69.31578947,13.05263158,12,37,POSITIVE,TRUE,5826441,,,,25585,
10007,10195,149309300332453,2023-04-12 07:35:34.000000 UTC,2023-04-12,conversation,22304,2023-04-12 13:40:08.000000 UTC,2023-04-12 13:40:08.000000 UTC,33,2023-04-12 13:37:43.000000 UTC,en,2023-04-12 16:10:14.191192 UTC,1,80.12,14.36,8,23,NEGATIVE,TRUE,5103352,,,,22304,
10007,10195,149309300333341,2023-04-26 08:53:13.000000 UTC,2023-04-26,conversation,25585,2023-05-03 12:12:38.000000 UTC,2023-05-03 12:12:25.000000 UTC,81,2023-05-03 12:12:38.000000 UTC,en,2023-05-03 14:20:21.440249 UTC,2,98.90140845,19,10,70,NEGATIVE,TRUE,5103352,,,,22304,
